sample_id,object,model,attempt,chisqr,delta_from_best
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,equal_pair,1,1888.844,0.002
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,equal_pair,2,1888.842,0.0
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,equal_pair,3,1888.843,0.001
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,equal_pair,4,1888.843,0.001
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,equal_pair,5,1888.843,0.001
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,equal_pair,6,1888.844,0.002
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,equal_pair,7,1888.844,0.002
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,equal_pair,8,1888.843,0.001
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,equal_pair,9,1888.843,0.001
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,equal_pair,10,1888.843,0.001
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,equal_pair,11,1888.844,0.002
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,equal_pair,12,1888.843,0.001
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,equal_pair,13,1888.847,0.005
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,equal_pair,14,1888.847,0.005
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,independent_pair,1,1002.88,0.0
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,independent_pair,2,1002.88,0.0
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,independent_pair,3,1002.88,0.0
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,independent_pair,4,1002.88,0.0
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,independent_pair,5,1002.88,0.0
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,independent_pair,6,1002.88,0.0
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,independent_pair,7,1002.88,0.0
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,independent_pair,8,1002.88,0.0
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,independent_pair,9,1002.88,0.0
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,independent_pair,10,1002.88,0.0
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,independent_pair,11,1002.88,0.0
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,independent_pair,12,1002.88,0.0
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,independent_pair,13,1002.88,0.0
J1616_1415_J1616_1415_i_240px_hdu0,J1616+1415,independent_pair,14,1002.88,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,single,1,13063.256,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,single,2,13063.256,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,equal_pair,1,2755.054,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,equal_pair,2,2755.054,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,equal_pair,3,2755.055,0.001
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,equal_pair,4,2755.058,0.004
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,equal_pair,5,2755.054,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,equal_pair,6,2755.059,0.005
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,equal_pair,7,2755.055,0.001
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,equal_pair,8,2755.056,0.002
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,equal_pair,9,2755.054,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,equal_pair,10,2755.055,0.001
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,equal_pair,11,2755.054,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,equal_pair,12,2755.055,0.001
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,equal_pair,13,2755.056,0.002
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,equal_pair,14,2755.054,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,independent_pair,1,1147.662,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,independent_pair,2,1147.662,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,independent_pair,3,1147.662,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,independent_pair,4,1147.662,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,independent_pair,5,1147.662,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,independent_pair,6,1147.662,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,independent_pair,7,1147.662,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,independent_pair,8,1147.662,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,independent_pair,9,1147.662,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,independent_pair,10,1147.662,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,independent_pair,11,1147.662,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,independent_pair,12,1147.662,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,independent_pair,13,1147.662,0.0
J1616_1415_J1616_1415_r_240px_hdu0,J1616+1415,independent_pair,14,1147.662,0.0
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,single,1,3596.68,0.0
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,single,2,3596.68,0.0
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,equal_pair,1,14164.385,10607.619
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,equal_pair,2,3556.828,0.062
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,equal_pair,3,14164.465,10607.699
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,equal_pair,4,3556.794,0.028
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,equal_pair,5,3556.773,0.007
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,equal_pair,6,14164.405,10607.639
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,equal_pair,7,3556.834,0.068
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,equal_pair,8,3559.899,3.133
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,equal_pair,9,14164.477,10607.711
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,equal_pair,10,3556.785,0.019
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,equal_pair,11,3556.769,0.003
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,equal_pair,12,3556.793,0.027
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,equal_pair,13,3556.766,0.0
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,equal_pair,14,3556.789,0.023
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,independent_pair,1,1040.18,0.0
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,independent_pair,2,1040.18,0.0
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,independent_pair,3,1040.18,0.0
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,independent_pair,4,1040.18,0.0
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,independent_pair,5,1040.18,0.0
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,independent_pair,6,1040.18,0.0
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,independent_pair,7,1040.18,0.0
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,independent_pair,8,3558.744,2518.564
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,independent_pair,9,1040.18,0.0
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,independent_pair,10,1040.18,0.0
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,independent_pair,11,1040.18,0.0
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,independent_pair,12,1040.18,0.0
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,independent_pair,13,1040.18,0.0
J2015_0707_J2015_0707_i_240px_hdu0,J2015+0707,independent_pair,14,1040.18,0.0
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,single,1,2798.982,0.0
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,single,2,2798.982,0.0
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,equal_pair,1,13748.987,11000.851
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,equal_pair,2,2751.005,2.869
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,equal_pair,3,13749.086,11000.95
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,equal_pair,4,2748.137,0.001
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,equal_pair,5,2748.136,0.0
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,equal_pair,6,13749.038,11000.902
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,equal_pair,7,2748.137,0.001
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,equal_pair,8,2748.137,0.001
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,equal_pair,9,13748.926,11000.79
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,equal_pair,10,2748.138,0.002
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,equal_pair,11,2748.136,0.0
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,equal_pair,12,2748.136,0.0
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,equal_pair,13,2748.137,0.001
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,equal_pair,14,2748.141,0.005
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,independent_pair,1,2708.965,1736.182
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,independent_pair,2,972.783,0.0
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,independent_pair,3,972.783,0.0
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,independent_pair,4,972.783,0.0
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,independent_pair,5,2699.893,1727.11
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,independent_pair,6,2699.893,1727.11
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,independent_pair,7,2748.189,1775.406
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,independent_pair,8,2699.911,1727.128
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,independent_pair,9,2708.965,1736.182
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,independent_pair,10,2708.965,1736.182
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,independent_pair,11,2708.965,1736.182
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,independent_pair,12,2708.965,1736.182
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,independent_pair,13,2699.894,1727.111
J2015_0707_J2015_0707_r_240px_hdu0,J2015+0707,independent_pair,14,2699.9,1727.117
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,single,1,38648.959,0.014
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,single,2,38648.945,0.0
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,equal_pair,1,5247.128,0.001
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,equal_pair,2,37637.313,32390.186
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,equal_pair,3,37637.252,32390.125
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,equal_pair,4,37637.449,32390.322
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,equal_pair,5,5247.127,0.0
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,equal_pair,6,37637.587,32390.46
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,equal_pair,7,37637.228,32390.101
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,equal_pair,8,37647.682,32400.555
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,equal_pair,9,37637.163,32390.036
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,equal_pair,10,37637.296,32390.169
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,equal_pair,11,37637.338,32390.211
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,equal_pair,12,37637.387,32390.26
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,equal_pair,13,5247.127,0.0
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,equal_pair,14,37637.398,32390.271
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,independent_pair,1,1913.546,0.0
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,independent_pair,2,1913.546,0.0
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,independent_pair,3,1913.546,0.0
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,independent_pair,4,1913.546,0.0
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,independent_pair,5,1913.546,0.0
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,independent_pair,6,1913.546,0.0
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,independent_pair,7,1913.546,0.0
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,independent_pair,8,1913.546,0.0
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,independent_pair,9,1913.546,0.0
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,independent_pair,10,1913.546,0.0
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,independent_pair,11,1913.546,0.0
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,independent_pair,12,1913.546,0.0
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,independent_pair,13,1913.546,0.0
J2032_2358_J2032-2358_i_240px_hdu0,J2032–2358,independent_pair,14,1913.546,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,single,1,17085.085,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,single,2,17085.085,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,equal_pair,1,2280.218,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,equal_pair,2,17000.197,14719.979
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,equal_pair,3,17000.221,14720.003
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,equal_pair,4,17000.18,14719.962
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,equal_pair,5,2280.218,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,equal_pair,6,17000.178,14719.96
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,equal_pair,7,17000.174,14719.956
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,equal_pair,8,17003.492,14723.274
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,equal_pair,9,17000.176,14719.958
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,equal_pair,10,17000.185,14719.967
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,equal_pair,11,17000.184,14719.966
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,equal_pair,12,17000.18,14719.962
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,equal_pair,13,2280.218,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,equal_pair,14,17003.509,14723.291
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,independent_pair,1,1127.798,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,independent_pair,2,1127.798,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,independent_pair,3,1127.798,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,independent_pair,4,1127.798,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,independent_pair,5,1127.798,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,independent_pair,6,1127.798,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,independent_pair,7,1127.798,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,independent_pair,8,1127.798,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,independent_pair,9,1127.798,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,independent_pair,10,1127.798,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,independent_pair,11,1127.798,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,independent_pair,12,1127.798,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,independent_pair,13,1127.798,0.0
J2032_2358_J2032-2358_r_240px_hdu0,J2032–2358,independent_pair,14,1127.798,0.0
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,single,1,3651.341,0.003
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,single,2,3651.338,0.0
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,equal_pair,1,2159.575,0.023
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,equal_pair,2,2159.565,0.013
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,equal_pair,3,2159.571,0.019
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,equal_pair,4,2159.552,0.0
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,equal_pair,5,2159.554,0.002
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,equal_pair,6,2159.558,0.006
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,equal_pair,7,2159.565,0.013
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,equal_pair,8,3524.639,1365.087
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,equal_pair,9,2159.569,0.017
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,equal_pair,10,2159.554,0.002
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,equal_pair,11,2159.574,0.022
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,equal_pair,12,2159.554,0.002
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,equal_pair,13,2159.571,0.019
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,equal_pair,14,2159.552,0.0
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,independent_pair,1,1059.852,0.0
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,independent_pair,2,1059.852,0.0
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,independent_pair,3,1059.852,0.0
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,independent_pair,4,1059.852,0.0
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,independent_pair,5,1059.852,0.0
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,independent_pair,6,1059.852,0.0
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,independent_pair,7,1059.852,0.0
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,independent_pair,8,1059.852,0.0
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,independent_pair,9,1059.853,0.001
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,independent_pair,10,1059.852,0.0
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,independent_pair,11,1059.852,0.0
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,independent_pair,12,1059.852,0.0
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,independent_pair,13,1059.853,0.001
J2132_2603_J2132_2603_i_240px_hdu0,J2132+2603,independent_pair,14,1059.852,0.0
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,single,1,3942.867,0.0
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,single,2,3942.867,0.0
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,equal_pair,1,4377.082,669.479
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,equal_pair,2,3707.607,0.004
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,equal_pair,3,3707.603,0.0
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,equal_pair,4,3707.623,0.02
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,equal_pair,5,3707.617,0.014
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,equal_pair,6,3707.607,0.004
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,equal_pair,7,3707.609,0.006
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,equal_pair,8,3812.952,105.349
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,equal_pair,9,4377.074,669.471
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,equal_pair,10,3707.607,0.004
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,equal_pair,11,3707.607,0.004
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,equal_pair,12,3707.611,0.008
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,equal_pair,13,3707.616,0.013
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,equal_pair,14,3707.615,0.012
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,independent_pair,1,805.206,0.0
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,independent_pair,2,805.206,0.0
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,independent_pair,3,805.206,0.0
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,independent_pair,4,805.206,0.0
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,independent_pair,5,805.206,0.0
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,independent_pair,6,805.206,0.0
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,independent_pair,7,805.206,0.0
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,independent_pair,8,805.206,0.0
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,independent_pair,9,805.206,0.0
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,independent_pair,10,805.206,0.0
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,independent_pair,11,805.206,0.0
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,independent_pair,12,805.206,0.0
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,independent_pair,13,805.206,0.0
J2132_2603_J2132_2603_r_240px_hdu0,J2132+2603,independent_pair,14,805.206,0.0
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,single,1,15195.159,0.416
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,single,2,15194.743,0.0
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,equal_pair,1,2458.385,0.0
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,equal_pair,2,7447.857,4989.472
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,equal_pair,3,2458.385,0.0
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,equal_pair,4,2458.393,0.008
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,equal_pair,5,2458.388,0.003
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,equal_pair,6,2458.385,0.0
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,equal_pair,7,2458.389,0.004
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,equal_pair,8,2458.386,0.001
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,equal_pair,9,7447.834,4989.449
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,equal_pair,10,2458.385,0.0
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,equal_pair,11,2458.386,0.001
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,equal_pair,12,2458.386,0.001
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,equal_pair,13,2458.385,0.0
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,equal_pair,14,2458.392,0.007
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,independent_pair,1,2452.263,0.001
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,independent_pair,2,2452.263,0.001
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,independent_pair,3,2452.268,0.006
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,independent_pair,4,2452.263,0.001
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,independent_pair,5,2452.265,0.003
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,independent_pair,6,2452.262,0.0
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,independent_pair,7,2452.264,0.002
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,independent_pair,8,2452.264,0.002
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,independent_pair,9,2452.263,0.001
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,independent_pair,10,2452.265,0.003
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,independent_pair,11,2452.265,0.003
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,independent_pair,12,2452.264,0.002
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,independent_pair,13,2452.262,0.0
J2147-1340_J2147-1340_i_240px_hdu0,J2147-1340,independent_pair,14,2452.266,0.004
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,single,1,8267.714,0.0
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,single,2,8267.736,0.022
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,equal_pair,1,1323.407,0.001
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,equal_pair,2,4411.044,3087.638
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,equal_pair,3,1323.407,0.001
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,equal_pair,4,1323.406,0.0
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,equal_pair,5,1323.413,0.007
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,equal_pair,6,1323.406,0.0
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,equal_pair,7,1323.407,0.001
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,equal_pair,8,1323.406,0.0
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,equal_pair,9,4411.057,3087.651
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,equal_pair,10,1323.406,0.0
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,equal_pair,11,1323.406,0.0
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,equal_pair,12,1323.406,0.0
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,equal_pair,13,1323.406,0.0
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,equal_pair,14,1323.407,0.001
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,independent_pair,1,1323.244,0.0
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,independent_pair,2,1323.244,0.0
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,independent_pair,3,1323.245,0.001
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,independent_pair,4,1323.246,0.002
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,independent_pair,5,1323.244,0.0
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,independent_pair,6,1323.245,0.001
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,independent_pair,7,1323.246,0.002
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,independent_pair,8,1323.245,0.001
